,Province,Year,Quarter,Volume (metric tons),Area Harvested (ha),yield (kg/ha),Region,Fertilizer Applied (bags),Plow,Harrow,Sprayers,Tractors,Rice Mills,Agricultural Processing Facilities,Irrigated Farms,Fertilizer Dealers,Pesticides Dealers,Typhoon,Flood,Earthquake,Volcanic Eruption,Tsunami,Landslide/Mudslide,Infestation/Animal Disease,Drought,Other Disasters,rainfall_amount,rainfall_number_of_rd,temp_max,temp_min,temp_mean,temp_dry_bulb,temp_wet_bulb,temp_dew_pt,vapor_pressure_mbs,rel_hum,mslp,wind_spd_mps,cloud_amount_okta,number_of_days_with_tstm,number_of_days_with_ltng
2167,Bulacan,2015.0,Quarter 2,76410.0,16103.0,4745.078556790661,REGION III,1.5195833333333264,27473.0,25494.0,35213.0,34243.0,190,143,41420,164,135,349,300,0,0,0,10,61,40,0,223.1055555555556,12.611111111111107,32.90555555555556,23.83888888888889,28.36666666666667,28.00555555555556,25.12222222222222,24.094444444444445,29.94444444444445,79.22222222222223,1007.911111111111,2.222222222222222,4.833333333333333,9.111111111111107,9.611111111111107
2168,Bulacan,2016.0,Quarter 2,81699.0,17314.0,4718.6669747025535,REGION III,1.5195833333333264,27473.0,25494.0,35213.0,34243.0,190,143,41420,164,135,349,300,0,0,0,10,61,40,0,223.1055555555556,12.611111111111107,32.90555555555556,23.83888888888889,28.36666666666667,28.00555555555556,25.12222222222222,24.094444444444445,29.94444444444445,79.22222222222223,1007.911111111111,2.222222222222222,4.833333333333333,9.111111111111107,9.611111111111107
2169,Bulacan,2017.0,Quarter 2,83292.0,17207.0,4840.588132736677,REGION III,1.5195833333333264,27473.0,25494.0,35213.0,34243.0,190,143,41420,164,135,349,300,0,0,0,10,61,40,0,223.1055555555556,12.611111111111107,32.90555555555556,23.83888888888889,28.36666666666667,28.00555555555556,25.12222222222222,24.094444444444445,29.94444444444445,79.22222222222223,1007.911111111111,2.222222222222222,4.833333333333333,9.111111111111107,9.611111111111107
2170,Bulacan,2018.0,Quarter 2,78976.0,18147.0,4352.014107014934,REGION III,1.5195833333333264,27473.0,25494.0,35213.0,34243.0,190,143,41420,164,135,349,300,0,0,0,10,61,40,0,223.1055555555556,12.611111111111107,32.90555555555556,23.83888888888889,28.36666666666667,28.00555555555556,25.12222222222222,24.094444444444445,29.94444444444445,79.22222222222223,1007.911111111111,2.222222222222222,4.833333333333333,9.111111111111107,9.611111111111107
2171,Bulacan,2019.0,Quarter 2,94648.45,18546.0,5103.442790898307,REGION III,1.5195833333333264,27473.0,25494.0,35213.0,34243.0,190,143,41420,164,135,349,300,0,0,0,10,61,40,0,223.1055555555556,12.611111111111107,32.90555555555556,23.83888888888889,28.36666666666667,28.00555555555556,25.12222222222222,24.094444444444445,29.94444444444445,79.22222222222223,1007.911111111111,2.222222222222222,4.833333333333333,9.111111111111107,9.611111111111107
2172,Nueva Ecija,1987.0,Quarter 2,292035.0,66040.0,4422.092671108419,REGION III,1.5195833333333264,31229.0,28927.0,22192.0,14389.0,508,419,21406,342,318,846,424,4,0,0,10,113,88,5,140.06666666666666,11.0,35.3,24.1,29.73333333333333,28.633333333333336,26.0,25.133333333333336,31.8,81.0,1008.9333333333334,1.0,4.333333333333333,11.0,9.333333333333334
2173,Nueva Ecija,1988.0,Quarter 2,171502.0,35040.0,4894.463470319633,REGION III,1.5195833333333264,31229.0,28927.0,22192.0,14389.0,508,419,21406,342,318,846,424,4,0,0,10,113,88,5,140.06666666666666,11.0,35.3,24.1,29.73333333333333,28.633333333333336,26.0,25.133333333333336,31.8,81.0,1008.9333333333334,1.0,4.333333333333333,11.0,9.333333333333334
2174,Nueva Ecija,1989.0,Quarter 2,271387.0,54990.0,4935.206401163849,REGION III,1.5195833333333264,31229.0,28927.0,22192.0,14389.0,508,419,21406,342,318,846,424,4,0,0,10,113,88,5,140.06666666666666,11.0,35.3,24.1,29.73333333333333,28.633333333333336,26.0,25.133333333333336,31.8,81.0,1008.9333333333334,1.0,4.333333333333333,11.0,9.333333333333334
2175,Nueva Ecija,1990.0,Quarter 2,319914.0,62770.0,5096.606659232118,REGION III,1.5195833333333264,31229.0,28927.0,22192.0,14389.0,508,419,21406,342,318,846,424,4,0,0,10,113,88,5,140.06666666666666,11.0,35.3,24.1,29.73333333333333,28.633333333333336,26.0,25.133333333333336,31.8,81.0,1008.9333333333334,1.0,4.333333333333333,11.0,9.333333333333334
2176,Nueva Ecija,1991.0,Quarter 2,339087.0,57570.0,5889.994788952579,REGION III,1.5195833333333264,31229.0,28927.0,22192.0,14389.0,508,419,21406,342,318,846,424,4,0,0,10,113,88,5,140.06666666666666,11.0,35.3,24.1,29.73333333333333,28.633333333333336,26.0,25.133333333333336,31.8,81.0,1008.9333333333334,1.0,4.333333333333333,11.0,9.333333333333334
2177,Nueva Ecija,1992.0,Quarter 2,293624.0,55480.0,5292.429704397981,REGION III,1.5195833333333264,35996.0,34181.0,37520.0,26877.0,508,419,31287,342,318,846,424,4,0,0,10,113,88,5,140.06666666666666,11.0,35.3,24.1,29.73333333333333,28.633333333333336,26.0,25.133333333333336,31.8,81.0,1008.9333333333334,1.0,4.333333333333333,11.0,9.333333333333334
2178,Nueva Ecija,1993.0,Quarter 2,326740.0,66410.0,4920.042162324951,REGION III,1.5195833333333264,35996.0,34181.0,37520.0,26877.0,508,419,31287,342,318,846,424,4,0,0,10,113,88,5,140.06666666666666,11.0,35.3,24.1,29.73333333333333,28.633333333333336,26.0,25.133333333333336,31.8,81.0,1008.9333333333334,1.0,4.333333333333333,11.0,9.333333333333334
2179,Nueva Ecija,1994.0,Quarter 2,392979.0,84690.0,4640.205455189514,REGION III,1.5195833333333264,35996.0,34181.0,37520.0,26877.0,508,419,31287,342,318,846,424,4,0,0,10,113,88,5,140.06666666666666,11.0,35.3,24.1,29.73333333333333,28.633333333333336,26.0,25.133333333333336,31.8,81.0,1008.9333333333334,1.0,4.333333333333333,11.0,9.333333333333334
2180,Nueva Ecija,1995.0,Quarter 2,365345.0,86897.0,4204.345374408783,REGION III,1.5195833333333264,35996.0,34181.0,37520.0,26877.0,508,419,31287,342,318,846,424,4,0,0,10,113,88,5,140.06666666666666,11.0,35.3,24.1,29.73333333333333,28.633333333333336,26.0,25.133333333333336,31.8,81.0,1008.9333333333334,1.0,4.333333333333333,11.0,9.333333333333334
2181,Nueva Ecija,1996.0,Quarter 2,362403.0,80534.0,4500.0,REGION III,1.5195833333333264,35996.0,34181.0,37520.0,26877.0,508,419,31287,342,318,846,424,4,0,0,10,113,88,5,140.06666666666666,11.0,35.3,24.1,29.73333333333333,28.633333333333336,26.0,25.133333333333336,31.8,81.0,1008.9333333333334,1.0,4.333333333333333,11.0,9.333333333333334
2182,Nueva Ecija,1997.0,Quarter 2,370196.0,78933.0,4690.002913863656,REGION III,1.5195833333333264,35996.0,34181.0,37520.0,26877.0,508,419,31287,342,318,846,424,4,0,0,10,113,88,5,140.06666666666666,11.0,35.3,24.1,29.73333333333333,28.633333333333336,26.0,25.133333333333336,31.8,81.0,1008.9333333333334,1.0,4.333333333333333,11.0,9.333333333333334
2183,Nueva Ecija,1998.0,Quarter 2,212847.0,48536.0,4385.342838305588,REGION III,1.5195833333333264,35996.0,34181.0,37520.0,26877.0,508,419,31287,342,318,846,424,4,0,0,10,113,88,5,140.06666666666666,11.0,35.3,24.1,29.73333333333333,28.633333333333336,26.0,25.133333333333336,31.8,81.0,1008.9333333333334,1.0,4.333333333333333,11.0,9.333333333333334
2184,Nueva Ecija,1999.0,Quarter 2,229526.0,61483.0,3733.1620122635527,REGION III,1.5195833333333264,35996.0,34181.0,37520.0,26877.0,508,419,31287,342,318,846,424,4,0,0,10,113,88,5,140.06666666666666,11.0,35.3,24.1,29.73333333333333,28.633333333333336,26.0,25.133333333333336,31.8,81.0,1008.9333333333334,1.0,4.333333333333333,11.0,9.333333333333334
2185,Nueva Ecija,2000.0,Quarter 2,382509.0,80359.0,4760.001991065095,REGION III,1.5195833333333264,35996.0,34181.0,37520.0,26877.0,508,419,31287,342,318,846,424,4,0,0,10,113,88,5,140.06666666666666,11.0,35.3,24.1,29.73333333333333,28.633333333333336,26.0,25.133333333333336,31.8,81.0,1008.9333333333334,1.0,4.333333333333333,11.0,9.333333333333334
2186,Nueva Ecija,2001.0,Quarter 2,392000.0,87500.0,4480.0,REGION III,1.5195833333333264,35996.0,34181.0,37520.0,26877.0,508,419,31287,342,318,846,424,4,0,0,10,113,88,5,140.06666666666666,11.0,35.3,24.1,29.73333333333333,28.633333333333336,26.0,25.133333333333336,31.8,81.0,1008.9333333333334,1.0,4.333333333333333,11.0,9.333333333333334
2187,Nueva Ecija,2002.0,Quarter 2,384707.0,82824.0,4644.873466628031,REGION III,1.5195833333333264,35996.0,34181.0,37520.0,26877.0,508,419,31287,342,318,846,424,4,0,0,10,113,88,5,140.06666666666666,11.0,35.3,24.1,29.73333333333333,28.633333333333336,26.0,25.133333333333336,31.8,81.0,1008.9333333333334,1.0,4.333333333333333,11.0,9.333333333333334
2188,Nueva Ecija,2003.0,Quarter 2,431933.0,87970.0,4910.003410253496,REGION III,1.5275,27473.0,25494.0,35213.0,34243.0,508,419,35554,342,318,846,424,4,0,0,10,113,88,5,140.06666666666666,11.0,35.3,24.1,29.73333333333333,28.633333333333336,26.0,25.133333333333336,31.8,81.0,1008.9333333333334,1.0,4.333333333333333,11.0,9.333333333333334
2189,Nueva Ecija,2004.0,Quarter 2,405157.0,81685.0,4959.992654710167,REGION III,1.625,27473.0,25494.0,35213.0,34243.0,508,419,35554,342,318,846,424,4,0,0,10,113,88,5,140.06666666666666,11.0,35.3,24.1,29.73333333333333,28.633333333333336,26.0,25.133333333333336,31.8,81.0,1008.9333333333334,1.0,4.333333333333333,11.0,9.333333333333334
2190,Nueva Ecija,2005.0,Quarter 2,412496.0,81200.0,5080.0,REGION III,1.45,27473.0,25494.0,35213.0,34243.0,508,419,35554,342,318,846,424,4,0,0,10,113,88,5,140.06666666666666,11.0,35.3,24.1,29.73333333333333,28.633333333333336,26.0,25.133333333333336,31.8,81.0,1008.9333333333334,1.0,4.333333333333333,11.0,9.333333333333334
2191,Nueva Ecija,2006.0,Quarter 2,421785.0,81900.0,5150.0,REGION III,1.53,27473.0,25494.0,35213.0,34243.0,508,419,35554,342,318,846,424,4,0,0,10,113,88,5,140.06666666666666,11.0,35.3,24.1,29.73333333333333,28.633333333333336,26.0,25.133333333333336,31.8,81.0,1008.9333333333334,1.0,4.333333333333333,11.0,9.333333333333334
2192,Nueva Ecija,2007.0,Quarter 2,466778.0,86150.0,5418.200812536274,REGION III,1.3525,27473.0,25494.0,35213.0,34243.0,508,419,35554,342,318,846,424,4,0,0,10,113,88,5,140.06666666666666,11.0,35.3,24.1,29.73333333333333,28.633333333333336,26.0,25.133333333333336,31.8,81.0,1008.9333333333334,1.0,4.333333333333333,11.0,9.333333333333334
2193,Nueva Ecija,2008.0,Quarter 2,496295.0,87980.0,5640.9979540804725,REGION III,1.355,27473.0,25494.0,35213.0,34243.0,508,419,35554,342,318,846,424,4,0,0,10,113,88,5,140.06666666666666,11.0,35.3,24.1,29.73333333333333,28.633333333333336,26.0,25.133333333333336,31.8,81.0,1008.9333333333334,1.0,4.333333333333333,11.0,9.333333333333334
2194,Nueva Ecija,2009.0,Quarter 2,578830.0,98950.0,5849.722081859525,REGION III,1.5275,27473.0,25494.0,35213.0,34243.0,508,419,35554,342,318,846,424,4,0,0,10,113,88,5,140.06666666666666,11.0,35.3,24.1,29.73333333333333,28.633333333333336,26.0,25.133333333333336,31.8,81.0,1008.9333333333334,1.0,4.333333333333333,11.0,9.333333333333334
2195,Nueva Ecija,2010.0,Quarter 2,587551.0,100850.0,5825.9890927119495,REGION III,1.5775,27473.0,25494.0,35213.0,34243.0,508,419,35554,342,318,846,424,4,0,0,10,113,88,5,140.06666666666666,11.0,35.3,24.1,29.73333333333333,28.633333333333336,26.0,25.133333333333336,31.8,81.0,1008.9333333333334,1.0,4.333333333333333,11.0,9.333333333333334
2196,Nueva Ecija,2011.0,Quarter 2,608090.0,102205.0,5949.708918350373,REGION III,1.5175,27473.0,25494.0,35213.0,34243.0,508,419,35554,342,318,846,424,4,0,0,10,113,88,5,140.06666666666666,11.0,35.3,24.1,29.73333333333333,28.633333333333336,26.0,25.133333333333336,31.8,81.0,1008.9333333333334,1.0,4.333333333333333,11.0,9.333333333333334
2197,Nueva Ecija,2012.0,Quarter 2,635512.0,103925.0,6115.102237190282,REGION III,1.5925,27473.0,25494.0,35213.0,34243.0,508,419,35554,342,318,846,424,4,0,0,10,113,88,5,140.06666666666666,11.0,35.3,24.1,29.73333333333333,28.633333333333336,26.0,25.133333333333336,31.8,81.0,1008.9333333333334,1.0,4.333333333333333,11.0,9.333333333333334
2198,Nueva Ecija,2013.0,Quarter 2,677885.0,109471.0,6192.370582163313,REGION III,1.4375,27473.0,25494.0,35213.0,34243.0,508,419,41420,342,318,846,424,4,0,0,10,113,88,5,140.06666666666666,11.0,35.3,24.1,29.73333333333333,28.633333333333336,26.0,25.133333333333336,31.8,81.0,1008.9333333333334,1.0,4.333333333333333,11.0,9.333333333333334
2199,Nueva Ecija,2014.0,Quarter 2,804937.0,111915.0,7192.396014832686,REGION III,1.7425,27473.0,25494.0,35213.0,34243.0,508,419,41420,342,318,846,424,4,0,0,10,113,88,5,140.06666666666666,11.0,35.3,24.1,29.73333333333333,28.633333333333336,26.0,25.133333333333336,31.8,81.0,1008.9333333333334,1.0,4.333333333333333,11.0,9.333333333333334
2200,Nueva Ecija,2015.0,Quarter 2,809374.0,109015.0,7424.427831032427,REGION III,1.5195833333333264,27473.0,25494.0,35213.0,34243.0,508,419,41420,342,318,846,424,4,0,0,10,113,88,5,140.06666666666666,11.0,35.3,24.1,29.73333333333333,28.633333333333336,26.0,25.133333333333336,31.8,81.0,1008.9333333333334,1.0,4.333333333333333,11.0,9.333333333333334
2201,Nueva Ecija,2016.0,Quarter 2,820877.0,109854.0,7472.436142516431,REGION III,1.5195833333333264,27473.0,25494.0,35213.0,34243.0,508,419,41420,342,318,846,424,4,0,0,10,113,88,5,140.06666666666666,11.0,35.3,24.1,29.73333333333333,28.633333333333336,26.0,25.133333333333336,31.8,81.0,1008.9333333333334,1.0,4.333333333333333,11.0,9.333333333333334
2202,Nueva Ecija,2017.0,Quarter 2,788956.0,110761.0,7123.048726537319,REGION III,1.5195833333333264,27473.0,25494.0,35213.0,34243.0,508,419,41420,342,318,846,424,4,0,0,10,113,88,5,140.06666666666666,11.0,35.3,24.1,29.73333333333333,28.633333333333336,26.0,25.133333333333336,31.8,81.0,1008.9333333333334,1.0,4.333333333333333,11.0,9.333333333333334
2203,Nueva Ecija,2018.0,Quarter 2,778448.0,113915.0,6833.586446034324,REGION III,1.5195833333333264,27473.0,25494.0,35213.0,34243.0,508,419,41420,342,318,846,424,4,0,0,10,113,88,5,140.06666666666666,11.0,35.3,24.1,29.73333333333333,28.633333333333336,26.0,25.133333333333336,31.8,81.0,1008.9333333333334,1.0,4.333333333333333,11.0,9.333333333333334
2204,Nueva Ecija,2019.0,Quarter 2,784312.5,114315.0,6860.976249835981,REGION III,1.5195833333333264,27473.0,25494.0,35213.0,34243.0,508,419,41420,342,318,846,424,4,0,0,10,113,88,5,140.06666666666666,11.0,35.3,24.1,29.73333333333333,28.633333333333336,26.0,25.133333333333336,31.8,81.0,1008.9333333333334,1.0,4.333333333333333,11.0,9.333333333333334
2205,Pampanga,1987.0,Quarter 2,24753.0,6960.0,3556.4655172413795,REGION III,1.5195833333333264,31229.0,28927.0,22192.0,14389.0,187,102,21406,93,76,505,381,0,0,0,11,67,40,6,176.0,13.333333333333336,32.73333333333333,23.566666666666666,28.16666666666667,27.633333333333336,23.83333333333333,22.366666666666664,26.93333333333333,72.66666666666667,1010.2666666666668,2.333333333333333,6.0,11.0,7.0
2206,Pampanga,1988.0,Quarter 2,23762.0,6510.0,3650.0768049155145,REGION III,1.5195833333333264,31229.0,28927.0,22192.0,14389.0,187,102,21406,93,76,505,381,0,0,0,11,67,40,6,176.0,13.333333333333336,32.73333333333333,23.566666666666666,28.16666666666667,27.633333333333336,23.83333333333333,22.366666666666664,26.93333333333333,72.66666666666667,1010.2666666666668,2.333333333333333,6.0,11.0,7.0
2207,Pampanga,1989.0,Quarter 2,27935.0,7090.0,3940.0564174894207,REGION III,1.5195833333333264,31229.0,28927.0,22192.0,14389.0,187,102,21406,93,76,505,381,0,0,0,11,67,40,6,176.0,13.333333333333336,32.73333333333333,23.566666666666666,28.16666666666667,27.633333333333336,23.83333333333333,22.366666666666664,26.93333333333333,72.66666666666667,1010.2666666666668,2.333333333333333,6.0,11.0,7.0
2208,Pampanga,1990.0,Quarter 2,11594.0,3100.0,3740.0,REGION III,1.5195833333333264,31229.0,28927.0,22192.0,14389.0,187,102,21406,93,76,505,381,0,0,0,11,67,40,6,176.0,13.333333333333336,32.73333333333333,23.566666666666666,28.16666666666667,27.633333333333336,23.83333333333333,22.366666666666664,26.93333333333333,72.66666666666667,1010.2666666666668,2.333333333333333,6.0,11.0,7.0
2209,Pampanga,1991.0,Quarter 2,16430.0,3980.0,4128.140703517588,REGION III,1.5195833333333264,31229.0,28927.0,22192.0,14389.0,187,102,21406,93,76,505,381,0,0,0,11,67,40,6,176.0,13.333333333333336,32.73333333333333,23.566666666666666,28.16666666666667,27.633333333333336,23.83333333333333,22.366666666666664,26.93333333333333,72.66666666666667,1010.2666666666668,2.333333333333333,6.0,11.0,7.0
2210,Pampanga,1992.0,Quarter 2,20697.0,4620.0,4479.870129870129,REGION III,1.5195833333333264,35996.0,34181.0,37520.0,26877.0,187,102,31287,93,76,505,381,0,0,0,11,67,40,6,176.0,13.333333333333336,32.73333333333333,23.566666666666666,28.16666666666667,27.633333333333336,23.83333333333333,22.366666666666664,26.93333333333333,72.66666666666667,1010.2666666666668,2.333333333333333,6.0,11.0,7.0
2211,Pampanga,1993.0,Quarter 2,23466.0,5490.0,4274.31693989071,REGION III,1.5195833333333264,35996.0,34181.0,37520.0,26877.0,187,102,31287,93,76,505,381,0,0,0,11,67,40,6,176.0,13.333333333333336,32.73333333333333,23.566666666666666,28.16666666666667,27.633333333333336,23.83333333333333,22.366666666666664,26.93333333333333,72.66666666666667,1010.2666666666668,2.333333333333333,6.0,11.0,7.0
2212,Pampanga,1994.0,Quarter 2,77982.0,19590.0,3980.704441041348,REGION III,1.5195833333333264,35996.0,34181.0,37520.0,26877.0,187,102,31287,93,76,505,381,0,0,0,11,67,40,6,176.0,13.333333333333336,32.73333333333333,23.566666666666666,28.16666666666667,27.633333333333336,23.83333333333333,22.366666666666664,26.93333333333333,72.66666666666667,1010.2666666666668,2.333333333333333,6.0,11.0,7.0
2213,Pampanga,1995.0,Quarter 2,74880.0,19200.0,3900.0,REGION III,1.5195833333333264,35996.0,34181.0,37520.0,26877.0,187,102,31287,93,76,505,381,0,0,0,11,67,40,6,176.0,13.333333333333336,32.73333333333333,23.566666666666666,28.16666666666667,27.633333333333336,23.83333333333333,22.366666666666664,26.93333333333333,72.66666666666667,1010.2666666666668,2.333333333333333,6.0,11.0,7.0
2214,Pampanga,1996.0,Quarter 2,81418.0,21551.0,3777.922138183843,REGION III,1.5195833333333264,35996.0,34181.0,37520.0,26877.0,187,102,31287,93,76,505,381,0,0,0,11,67,40,6,176.0,13.333333333333336,32.73333333333333,23.566666666666666,28.16666666666667,27.633333333333336,23.83333333333333,22.366666666666664,26.93333333333333,72.66666666666667,1010.2666666666668,2.333333333333333,6.0,11.0,7.0
2215,Pampanga,1997.0,Quarter 2,64397.0,15588.0,4131.190659481653,REGION III,1.5195833333333264,35996.0,34181.0,37520.0,26877.0,187,102,31287,93,76,505,381,0,0,0,11,67,40,6,176.0,13.333333333333336,32.73333333333333,23.566666666666666,28.16666666666667,27.633333333333336,23.83333333333333,22.366666666666664,26.93333333333333,72.66666666666667,1010.2666666666668,2.333333333333333,6.0,11.0,7.0
2216,Pampanga,1998.0,Quarter 2,27972.0,8400.0,3330.0,REGION III,1.5195833333333264,35996.0,34181.0,37520.0,26877.0,187,102,31287,93,76,505,381,0,0,0,11,67,40,6,176.0,13.333333333333336,32.73333333333333,23.566666666666666,28.16666666666667,27.633333333333336,23.83333333333333,22.366666666666664,26.93333333333333,72.66666666666667,1010.2666666666668,2.333333333333333,6.0,11.0,7.0
2217,Pampanga,1999.0,Quarter 2,88962.0,24300.0,3660.987654320988,REGION III,1.5195833333333264,35996.0,34181.0,37520.0,26877.0,187,102,31287,93,76,505,381,0,0,0,11,67,40,6,176.0,13.333333333333336,32.73333333333333,23.566666666666666,28.16666666666667,27.633333333333336,23.83333333333333,22.366666666666664,26.93333333333333,72.66666666666667,1010.2666666666668,2.333333333333333,6.0,11.0,7.0
2218,Pampanga,2000.0,Quarter 2,62105.0,13801.0,4500.03622925875,REGION III,1.5195833333333264,35996.0,34181.0,37520.0,26877.0,187,102,31287,93,76,505,381,0,0,0,11,67,40,6,176.0,13.333333333333336,32.73333333333333,23.566666666666666,28.16666666666667,27.633333333333336,23.83333333333333,22.366666666666664,26.93333333333333,72.66666666666667,1010.2666666666668,2.333333333333333,6.0,11.0,7.0
2219,Pampanga,2001.0,Quarter 2,70182.0,15527.0,4519.997423842339,REGION III,1.5195833333333264,35996.0,34181.0,37520.0,26877.0,187,102,31287,93,76,505,381,0,0,0,11,67,40,6,176.0,13.333333333333336,32.73333333333333,23.566666666666666,28.16666666666667,27.633333333333336,23.83333333333333,22.366666666666664,26.93333333333333,72.66666666666667,1010.2666666666668,2.333333333333333,6.0,11.0,7.0
2220,Pampanga,2002.0,Quarter 2,52122.0,10950.0,4760.0,REGION III,1.5195833333333264,35996.0,34181.0,37520.0,26877.0,187,102,31287,93,76,505,381,0,0,0,11,67,40,6,176.0,13.333333333333336,32.73333333333333,23.566666666666666,28.16666666666667,27.633333333333336,23.83333333333333,22.366666666666664,26.93333333333333,72.66666666666667,1010.2666666666668,2.333333333333333,6.0,11.0,7.0
2221,Pampanga,2003.0,Quarter 2,57330.0,13650.0,4200.0,REGION III,1.5275,27473.0,25494.0,35213.0,34243.0,187,102,35554,93,76,505,381,0,0,0,11,67,40,6,176.0,13.333333333333336,32.73333333333333,23.566666666666666,28.16666666666667,27.633333333333336,23.83333333333333,22.366666666666664,26.93333333333333,72.66666666666667,1010.2666666666668,2.333333333333333,6.0,11.0,7.0
2222,Pampanga,2004.0,Quarter 2,61641.0,13852.0,4449.971123303494,REGION III,1.625,27473.0,25494.0,35213.0,34243.0,187,102,35554,93,76,505,381,0,0,0,11,67,40,6,176.0,13.333333333333336,32.73333333333333,23.566666666666666,28.16666666666667,27.633333333333336,23.83333333333333,22.366666666666664,26.93333333333333,72.66666666666667,1010.2666666666668,2.333333333333333,6.0,11.0,7.0
2223,Pampanga,2005.0,Quarter 2,73383.0,15449.0,4750.016182277171,REGION III,1.45,27473.0,25494.0,35213.0,34243.0,187,102,35554,93,76,505,381,0,0,0,11,67,40,6,176.0,13.333333333333336,32.73333333333333,23.566666666666666,28.16666666666667,27.633333333333336,23.83333333333333,22.366666666666664,26.93333333333333,72.66666666666667,1010.2666666666668,2.333333333333333,6.0,11.0,7.0
2224,Pampanga,2006.0,Quarter 2,84522.0,17794.0,4750.028099359334,REGION III,1.53,27473.0,25494.0,35213.0,34243.0,187,102,35554,93,76,505,381,0,0,0,11,67,40,6,176.0,13.333333333333336,32.73333333333333,23.566666666666666,28.16666666666667,27.633333333333336,23.83333333333333,22.366666666666664,26.93333333333333,72.66666666666667,1010.2666666666668,2.333333333333333,6.0,11.0,7.0
2225,Pampanga,2007.0,Quarter 2,91188.0,18785.0,4854.298642533937,REGION III,1.3525,27473.0,25494.0,35213.0,34243.0,187,102,35554,93,76,505,381,0,0,0,11,67,40,6,176.0,13.333333333333336,32.73333333333333,23.566666666666666,28.16666666666667,27.633333333333336,23.83333333333333,22.366666666666664,26.93333333333333,72.66666666666667,1010.2666666666668,2.333333333333333,6.0,11.0,7.0
2226,Pampanga,2008.0,Quarter 2,94130.0,18950.0,4967.2823218997355,REGION III,1.355,27473.0,25494.0,35213.0,34243.0,187,102,35554,93,76,505,381,0,0,0,11,67,40,6,176.0,13.333333333333336,32.73333333333333,23.566666666666666,28.16666666666667,27.633333333333336,23.83333333333333,22.366666666666664,26.93333333333333,72.66666666666667,1010.2666666666668,2.333333333333333,6.0,11.0,7.0
2227,Pampanga,2009.0,Quarter 2,96008.0,19463.0,4932.846940348353,REGION III,1.5275,27473.0,25494.0,35213.0,34243.0,187,102,35554,93,76,505,381,0,0,0,11,67,40,6,176.0,13.333333333333336,32.73333333333333,23.566666666666666,28.16666666666667,27.633333333333336,23.83333333333333,22.366666666666664,26.93333333333333,72.66666666666667,1010.2666666666668,2.333333333333333,6.0,11.0,7.0
2228,Pampanga,2010.0,Quarter 2,91336.0,19297.0,4733.170959216459,REGION III,1.5775,27473.0,25494.0,35213.0,34243.0,187,102,35554,93,76,505,381,0,0,0,11,67,40,6,176.0,13.333333333333336,32.73333333333333,23.566666666666666,28.16666666666667,27.633333333333336,23.83333333333333,22.366666666666664,26.93333333333333,72.66666666666667,1010.2666666666668,2.333333333333333,6.0,11.0,7.0
2229,Pampanga,2011.0,Quarter 2,98302.0,21045.0,4671.038251366122,REGION III,1.5175,27473.0,25494.0,35213.0,34243.0,187,102,35554,93,76,505,381,0,0,0,11,67,40,6,176.0,13.333333333333336,32.73333333333333,23.566666666666666,28.16666666666667,27.633333333333336,23.83333333333333,22.366666666666664,26.93333333333333,72.66666666666667,1010.2666666666668,2.333333333333333,6.0,11.0,7.0
2230,Pampanga,2012.0,Quarter 2,94653.0,19635.0,4820.626432391137,REGION III,1.5925,27473.0,25494.0,35213.0,34243.0,187,102,35554,93,76,505,381,0,0,0,11,67,40,6,176.0,13.333333333333336,32.73333333333333,23.566666666666666,28.16666666666667,27.633333333333336,23.83333333333333,22.366666666666664,26.93333333333333,72.66666666666667,1010.2666666666668,2.333333333333333,6.0,11.0,7.0
2231,Pampanga,2013.0,Quarter 2,106639.0,21350.0,4994.80093676815,REGION III,1.4375,27473.0,25494.0,35213.0,34243.0,187,102,41420,93,76,505,381,0,0,0,11,67,40,6,176.0,13.333333333333336,32.73333333333333,23.566666666666666,28.16666666666667,27.633333333333336,23.83333333333333,22.366666666666664,26.93333333333333,72.66666666666667,1010.2666666666668,2.333333333333333,6.0,11.0,7.0
2232,Pampanga,2014.0,Quarter 2,99889.0,21600.0,4624.490740740741,REGION III,1.7425,27473.0,25494.0,35213.0,34243.0,187,102,41420,93,76,505,381,0,0,0,11,67,40,6,176.0,13.333333333333336,32.73333333333333,23.566666666666666,28.16666666666667,27.633333333333336,23.83333333333333,22.366666666666664,26.93333333333333,72.66666666666667,1010.2666666666668,2.333333333333333,6.0,11.0,7.0
2233,Pampanga,2015.0,Quarter 2,100554.0,21064.0,4773.737181921762,REGION III,1.5195833333333264,27473.0,25494.0,35213.0,34243.0,187,102,41420,93,76,505,381,0,0,0,11,67,40,6,176.0,13.333333333333336,32.73333333333333,23.566666666666666,28.16666666666667,27.633333333333336,23.83333333333333,22.366666666666664,26.93333333333333,72.66666666666667,1010.2666666666668,2.333333333333333,6.0,11.0,7.0
2234,Pampanga,2016.0,Quarter 2,98234.0,21221.0,4629.093822157297,REGION III,1.5195833333333264,27473.0,25494.0,35213.0,34243.0,187,102,41420,93,76,505,381,0,0,0,11,67,40,6,176.0,13.333333333333336,32.73333333333333,23.566666666666666,28.16666666666667,27.633333333333336,23.83333333333333,22.366666666666664,26.93333333333333,72.66666666666667,1010.2666666666668,2.333333333333333,6.0,11.0,7.0
